RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,IPS,64 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Oyun,0.0,27.699
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,7.349
32,HDMI,0.0,0.0,0.0,14 inç,1.0,Paylaşımlı,1.0,0.0,1.0,Casper Türkiye Garantili,,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,4 GB,Gri,120 GB,,,1366 x 768,0.0,1.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,5.159
64,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,14.779
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,Full HD,Var,,512 GB,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,1.0,1.0,1.0,512 GB,0.0,Ev - Okul,0.0,5.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,19.946
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Numerik Tuşlu,Oyun,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Oyun,0.0,8.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.699
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,9.799
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,500 GB,512 GB,Q Türkçe,Oyun,Yok,,,16 GB,,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,0.0,512 GB,0.0,Oyun,0.0,25.999
64,HDMI,0.0,0.0,0.0,14 inç,1.0,Paylaşımlı,1.0,0.0,1.0,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Siyah,240 GB,,,1366 x 768,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.999
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,240 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,"5.649,99"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,Full HD,,,1 TB,Q Türkçe,Ofis - İş,DVD RW,,,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,1.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,8.199
32,HDMI,1.0,0.0,0.0,"14,1 inç",0.0,8 GB,1.0,1.0,0.0,Distribütör Garantili,HD Ready,Var,250 GB,256 GB,Q Türkçe,Ofis - İş,DVD Okuyucu,DVD Yazıcı,IPS,8 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,0.0,256 GB,0.0,Ofis - İş,0.0,6.899
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,3 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Oyun,0.0,12.500
32,HDMI,1.0,1.0,0.0,16 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,9.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,,,,,1 TB,Q Türkçe,Oyun,Yok,,,8 GB,Gri,128 GB,,,,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,"8.289,47"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.642,30"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Oyun,Yok,,,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,9.999
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,1 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Numerik Tuşlu,Ev - Okul,DVD Yazıcı,,,4 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,8.698
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,9.669
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,64 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,26.849
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"8.206,13"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"9.999,99"
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,8.549
8,HDMI,1.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Siyah,128 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,5.239
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,2 TB,Aydınlatmalı,Ofis - İş,,,,16 GB,Beyaz,1 TB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,2 TB,1.0,Ofis - İş,0.0,17.850
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.899
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,TN,8 GB,,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 GB,0.0,Ofis - İş,0.0,8.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,,,Ev - Okul,,,,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,14.499
32,HDMI,1.0,1.0,1.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ev - Okul,Yok,,IPS,16 GB,Siyah,1 TB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ev - Okul,0.0,16.529
16,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,512 GB,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,7.250
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,8 GB,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Numerik Tuşlu,Oyun,,,,64 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,37.709
32,HDMI,1.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"7.999,99"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,IPS,8 GB,,240 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,"9.199,89"
32,HDMI,0.0,1.0,1.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlar Yok,Oyun,Yok,,,16 GB,Siyah,1 TB,,,3840 x 2160,1.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,27.499
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.199
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.649
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"9.107,26"
32,HDMI,0.0,0.0,1.0,14 inç,0.0,Paylaşımsız,1.0,0.0,1.0,Distribütör Garantili,,Var,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Beyaz,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,8.149
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,128 GB,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ofis - İş,0.0,4.650
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.649
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.099
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,Yok,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.199
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.469
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.399
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.349
8,HDMI,0.0,1.0,1.0,"13,3 inç",0.0,32 GB,0.0,0.0,1.0,İthalatçı Garantili,HD Ready,Var,5 TB,8 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,DVD Yazıcı,IPS,24 GB,Siyah,512 GB,,HD Ready (HD),4096 x 2160,0.0,0.0,0.0,1.0,0.0,8 GB,0.0,Ofis - İş,0.0,9.299
32,HDMI,1.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,8 GB,Gri,512 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,6.599
32,HDMI,0.0,0.0,0.0,"11,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,32 GB,Q Türkçe,Ofis - İş,,,,2 GB,Gri,,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,32 GB,0.0,Ofis - İş,0.0,2.199
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,128 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,29.099
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,1 TB,Q Türkçe,Oyun,Yok,,IPS,32 GB,,1 TB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,16.779
32,HDMI,0.0,0.0,0.0,"13,3 inç",0.0,3 GB,0.0,0.0,1.0,Distribütör Garantili,,,,2 GB,F Klavye,Ofis - İş,DVD Super Multi,,,1 GB,Beyaz,250 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,2 GB,0.0,Ofis - İş,0.0,"7.443,91"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.349
32,HDMI,1.0,1.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,8 GB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,8 GB,0.0,Ofis - İş,0.0,7.770
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Oyun,Yok,,,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Oyun,0.0,9.099
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,IPS,32 GB,,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,18.809
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"14.154,99"
32,HDMI,0.0,1.0,0.0,"14,1 inç",0.0,2 GB,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,11.299
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD RW,,,4 GB,Siyah,Yok,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,4.599
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,500 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,"12.360,50"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"6.019,99"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gümüş,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.399
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,500 GB,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gümüş,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,0.0,512 GB,0.0,Ofis - İş,0.0,7.599
32,HDMI,0.0,1.0,0.0,"15,4 inç",0.0,1 GB,1.0,0.0,1.0,İthalatçı Garantili,,Var,,256 GB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,8 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,5.999
32,HDMI,1.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Yok,,Yok,Q Türkçe,Oyun,DVD Yazıcı,,IPS,16 GB,Siyah,512 GB,,,3840 x 2160,1.0,0.0,0.0,0.0,1.0,Yok,0.0,Oyun,0.0,16.099
32,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,12.149
