RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-3501-tkn35dll01rks07-i3-1005g1-16gb-512ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-p-65073693?boutiqueId=544254&merchantId=106664,5.849
8,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Siyah,Yok,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ev - Okul,https://www.trendyol.com//i-life-digital/i-life-zed-air-cx5-i5-5257u-4gb-ddr-ram-1tb-hdd-fhd-15-6-ips-win10-p-50325961?boutiqueId=544254&merchantId=106248,4.599
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,IPS,16 GB,Siyah,500 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu Aydınlatmalı,Oyun,https://www.trendyol.com//monster/huma-h5-v2-2-intel-core-i7-10750h-16gb-500-ssd-gtx1650-win10-15-6-fhd-p-59385371?boutiqueId=544254&merchantId=105286,13.499
32,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,DVD Yazıcı,,8 GB,Siyah,Yok,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/175r9ea-250-g7-intel-core-i5-1035g1-8gb-ram-1tb-hdd-15-6-freedos-notebook-p-48358746?boutiqueId=544519&merchantId=257163,6.199
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/15-dw2006nt-intel-core-i5-1035g1-8gb-256gb-ssd-mx330-freedos-15-6-fhd-3h806ea-p-42716460?boutiqueId=544254&merchantId=111948,7.899
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/255-g7-2d231ea03-ryzen5-3500u-16gb-256ssd-15-6-w10h-fhd-tasinabilir-bilgisayar-p-65137303?boutiqueId=544254&merchantId=106664,6.499
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,Full HD,,,Yok,Q Türkçe,Ofis - İş,DVD RW,,,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,Full HD,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/p2540fa-ex477-i7-10510u-8gb-512gb-15-6-freedos-p-64882776?boutiqueId=544254&merchantId=117279,7.699
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,4 GB,1.0,1.0,,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//lenovo/l340-81ll000ytx-intel-core-i7-9750h-16gb-1tb-256g-ssd-gtx1650-17-freedos-p-35608241?boutiqueId=544254&merchantId=104683,12.249
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB ve altı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-mws-p53-20qn002ptx03-i7-9850h-32gb-512ssd-t2000-4gb-15-6-windows-10-pro-nb-p-58926365?boutiqueId=544254&merchantId=106664,21.900
32,HDMI,1.0,1.0,1.0,"14,1 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,İthalatçı Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,32 GB,,,1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/c433t-14-fho-intelcore-m3-8100y-4gb-ram-64gb-sso-chrome-os-laptop-p-51107845?boutiqueId=544254&merchantId=199238,4.699
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,128 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-3020e-16gb-128gb-ssd-81w100s3txz3-fdos-15-6-p-65642393?boutiqueId=540694&merchantId=109354,"4.809,30"
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/ideapad-l340-15irh-intel-core-i5-9300hf-8gb-256gb-ssd-gtx1650-windows-10-home-15-6-laptop-p-49258309?boutiqueId=540694&merchantId=142703,8.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/precision-m3551-r3-intel-core-i7-10850h-32gb-1tb-ssd-p620-windows-10-pro-15-6-fhd-nb-p-63104170?boutiqueId=540694&merchantId=106664,"17.749,01"
32,HDMI,1.0,0.0,0.0,"13,3 inç",1.0,16 GB,0.0,1.0,Full HD,İthalatçı Garantili,HD Ready,Var,500 GB,16 GB,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Mavi,512 GB,,Full HD (FHD),1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,500 GB,16 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/elite-dragonfly-i7-8565-13-3-16gb-512ssd-wpro-p-66176000?boutiqueId=544254&merchantId=248207,"16.699,99"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Siyah,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/14s-fq0014nt-amd-ryzen-3-3250u-8-gb-512-gb-14-w10-hom-227d6eat5-dizustu-bilgisayar-p-66219716?boutiqueId=544254&merchantId=114271,6.239
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/v15-82c7001jtx01-ryzen5-3500u-8gb-256ssd-15-6-freedos-fhd-tasinabilir-bilgisayar-p-57270643?boutiqueId=544254&merchantId=106664,5.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,1 TB,1 TB,Q Türkçe,Ofis - İş,Yok,,,12 GB,Siyah,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2097nt-279x1ea-i5-10210u-12gb-1tb-128gb-ssd-4gb-mx130-15-6-freedos-p-59775590?boutiqueId=544519&merchantId=145165,7.899
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Oyun,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Oyun,https://www.trendyol.com//acer/tmp215-52wp-i5-10210-8gb-256ssd-1-tb-hdd-fhd-2gb-mx230-w10-pro-p-55051549?boutiqueId=544254&merchantId=228212,8.250
32,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,DVD Okuyucu,,,8 GB,Siyah,Yok,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/255-g7-athlon-silver-3050u-8gb-1tb-radeon-r3-15-6-tasinabilir-bilgisayar-150a8ea-p-62279784?boutiqueId=544254&merchantId=253580,"5.030,97"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Oyun,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Oyun,https://www.trendyol.com//acer/tmp215-52wh-i5-10210-8gb-256ssd-1-tb-hdd-fhd-2gb-mx230-w10-home-dizustu-bilgisayar-p-54850003?boutiqueId=544519&merchantId=228212,7.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-3020e-16gb-512gb-ssd-81w100s3txz12-fdos-15-6-p-65643387?boutiqueId=540694&merchantId=109354,"5.321,23"
32,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//exa/trend-3t1-i3-1005g1-4gb-256gb-15-6-hd-dos-gri-p-65072671?boutiqueId=544254&merchantId=107656,4.449
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Beyaz,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2095nt-1s7z6ea11-i3-10110u-4gb-1tbssd-15-6-freedos-fhd-tasinabilir-bilgisayar-p-63090537?boutiqueId=544254&merchantId=106664,6.249
32,HDMI,1.0,1.0,1.0,"13,3 inç",1.0,4 GB ve altı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Aydınlatmalı,Ofis - İş,Yok,,,24 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//dynabook/portege-x30l-g-12d-24gb-siyah-dizustu-bilgisayar-p-63299447?boutiqueId=544254&merchantId=266906,18.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,8 GB,Gümüş,240 GB,,,2880 x 1800,HD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//hp/probook-450-g6-5tj82et-sharp-abu-core-i5-8265u-8gb-256gb-ssd-15-6-p-59394724?boutiqueId=544254&merchantId=247616,"6.875,99"
8,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,DVD Yazıcı,,,4 GB,Siyah,128 GB,,HD Ready (HD),1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/4uk76ea-15-bs152nt-intel-core-i3-5005u-4gb-128gb-ssd-windows-10-home-15-6-p-34371688?boutiqueId=544254&merchantId=144887,6.899
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,6 GB,1.0,1.0,Full HD,,,Var,,1 TB,Q Türkçe,Oyun,Yok,,IPS,64 GB,,Yok,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g900-1075-et60a-d-intel-10-nesil-i7-10750h-64gb-ram-1tb-hdd-6gb-rtx2060-w10-p-51460746?boutiqueId=537784&merchantId=114258,17.249
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/latitude-3510-n011l351015emea04-i5-10210u-16gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-pc-p-58926106?boutiqueId=544519&merchantId=106664,7.549
32,HDMI,1.0,0.0,1.0,"14,1 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-20ra005utx-i5-10210u-16-gb-512-gb-ssd-14-inc-freedos-tasinabilir-bilgisayar-p-46939644?boutiqueId=544519&merchantId=187657,"9.194,70"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımsız,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//acer/aspire-a315-57g-intel-core-i5-1035g1-8gb-512gb-ssd-mx330-w10-15-6-fhd-laptop-nx-hzrey-007-p-65326883?boutiqueId=544519&merchantId=204934,7.850
16,HDMI,0.0,1.0,0.0,"12,2 inç",1.0,Paylaşımlı,0.0,1.0,QHD,İthalatçı Garantili,HD Ready,,,Yok,Q İngilizce,Ofis - İş,Yok,,IPS,16 GB,Gri,1 TB,,QHD,2736 x 1824,QHD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//microsoft/surface-pro-6-12-3-core-i7-8650u-16-gb-ram-1-tb-ssd-win-10-pro-q-ing-klavye-gri-lqk-00002-p-65682837?boutiqueId=544254&merchantId=112804,18.870
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/dizustu-bilgisayar-x515jf-br070t-intel-core-i3-1005g1-4gb-256gb-ssd-windows-10-home-15-68-p-62515321?boutiqueId=544254&merchantId=107301,"5.999,99"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-5401-n4105bpvn5401emea12-i5-1035g1-32gb-512ssd-2gb-freedos-14-fhd-nb-p-65470383?boutiqueId=544254&merchantId=106664,8.649
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,0.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,,8 GB,Gümüş,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//lenovo/thinkbook-15-iil-i5-1035g1-8-gb-ram-256-gb-ssd-2-gb-radeon-630-freedos-20sm009gtx-p-66171128?boutiqueId=544254&merchantId=107175,"7.339,90"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/gaming-3-15imh05-i7-10750h-16gb-256gb-ssd-gtx1650ti-w10home-15-6-81y400d3tx7-p-48134814?boutiqueId=544254&merchantId=107092,12.191
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,6 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//msi/creator-17m-a10sd-247tr-i7-10750h-16gb-ddr4-gtx1660ti-gddr6-6gb-512gb-ssd-17-3-fhd-144hz-windows10-p-41770229?boutiqueId=544519&merchantId=197602,17.350
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,DVD Okuyucu,DVD Yazıcı,,4 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/ideapad-l3-15iml05-i5-10210u-4gb-ram-256gb-ssd-nvidia-mx130-2gb-win10h-81wb007rtx-p-48602607?boutiqueId=537784&merchantId=107301,"6.889,99"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,,,,,,,,,,,,,,,,,,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-p53-20qn0064tx10-i7-9750h-64gb-1-tb-512-ssd-4gb-15-6-w10pro-tasinabilir-bilgisayar-p-38549352?boutiqueId=544254&merchantId=106664,"20.577,01"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,0.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-8gb-1tb-freedos-15-6-fhd-tasinabilir-bilgisayar-82c7008gtx1-p-56872984?boutiqueId=544519&merchantId=107092,5.099
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gümüş,250 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//huawei/matebook-d-15-amd-ryzen-5-3500u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-40264888?boutiqueId=544519&merchantId=106895,7.199
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//lenovo/ideapad-gaming-3-i5-10300h-16gb-512gb-ssd-120hz-ips-gtx1650ti-4gb-fdos-15-6-fhd-81y400lqtx-p-47315073?boutiqueId=544254&merchantId=107204,9.199
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-3020e-8gb-512gb-ssd-81w100s3txz10-fdos-15-6-p-65635721?boutiqueId=540694&merchantId=109354,"4.920,25"
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,128 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-3020e-4gb-128gb-ssd-81w100s3txz17-w10p-15-6-p-65648906?boutiqueId=540694&merchantId=109354,"5.137,96"
32,HDMI,0.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Siyah,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/14s-fq0014nt-amd-ryzen-3-3250u-8gb-256-gb-14-w10-hom-227d6eat4-dizustu-bilgisayar-p-66193890?boutiqueId=544254&merchantId=114271,5.849
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,0.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,16 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-16gb-1tb-w10home15-6-fhd-tasinabilir-bilgisayar-82c7008gtx5-p-56872797?boutiqueId=544519&merchantId=107092,5.899
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,DVD RW,,TN,8 GB,Mavi,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/81y300p3tx-i5-10210u-8gb-512gb-ssd-2gb-mx130-15-6-fhd-freedos-dizustu-tasinabilir-bilgisayar-p-51163709?boutiqueId=544254&merchantId=104683,7.699
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,0.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Numerik Tuşlu,Ofis - İş,DVD Yazıcı,,,8 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Numerik Tuşlu,Ofis - İş,https://www.trendyol.com//hp/250-g7-intel-core-i5-1035g1-8gb-256gb-ssd-mx110-freedos-15-6-fhd-tasinabilir-bilgisayar-14z83ea-p-48927118?boutiqueId=544254&merchantId=107301,"6.899,99"
32,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,HD Ready (HD),1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-82c7001jtx-amd-ryzen-5-3500u-8gb-512-ssd-freedos-15-6-tasinabilir-bilgisayar-p-42379256?boutiqueId=544519&merchantId=106664,6.349
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,8 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Oyun,Yok,,IPS,32 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlar Yok,Oyun,https://www.trendyol.com//msi/gs66-stealth-10sf-462tr-intel-core-i7-10875h-32gb-512gb-ssd-8gb-rtx2070-15-6-240hz-freedos-p-46068982?boutiqueId=544519&merchantId=106664,23.699
32,HDMI,1.0,1.0,0.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,128 GB,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,128 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/81x100gktx-flex-5-core-i3-1005g1-4gb-128ssd-14-fhd-win10-p-52881088?boutiqueId=537784&merchantId=107301,"6.599,99"
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,8 GB,1.0,1.0,Full HD,Casper Türkiye Garantili,,Var,,1 TB,Q Türkçe,Oyun,Yok,,IPS,32 GB,,500 GB,,Full HD (FHD),1920 x 1080,Full HD,Casper Türkiye Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g900-1075-d670x-b-intel-10-nesil-i7-10750h-32gb-ram-1tb-500gb-nvme-ssd-6gb-rtx2070-dos-p-62803252?boutiqueId=540694&merchantId=114258,16.199
